Date,SP500,Futures,Nikkei,FTSE,DAX
11/25/24,5987.37,6006.5,38780.14,8291.68,19405.2
11/26/24,6021.63,6038.25,38442,8258.61,19295.98
11/27/24,5998.74,6015,38134.97,8274.75,19261.75
11/29/24,6032.38,6051.5,38208.03,8287.3,19626.45
12/02/24,6047.15,6061.75,38513.02,8312.89,19933.62
12/03/24,6049.88,6063.25,39248.86,8359.41,20016.75
12/04/24,6086.49,6098.5,39276.39,8335.81,20232.14
12/05/24,6075.11,6088.75,39395.6,8349.38,20358.8
12/06/24,6090.27,6099,39091.17,8308.61,20384.61
12/09/24,6052.85,6065.75,39160.5,8352.08,20345.96
12/10/24,6034.91,6046.25,39367.58,8280.36,20329.16
12/11/24,6084.19,6092.75,39372.23,8301.62,20399.16
12/12/24,6051.25,6060.75,39849.14,8311.76,20426.27
12/13/24,6051.09,6055.5,39470.44,8300.33,20405.92
12/16/24,6074.08,6080.5,39457.49,8262.05,20313.81
12/17/24,6050.61,6053.75,39364.68,8195.2,20246.37
12/18/24,5872.16,5872.25,39081.71,8199.11,20242.57
12/19/24,5867.08,5868.75,38813.58,8105.32,19969.86
12/20/24,5930.85,5840.26,38701.9,8084.61,19884.75
12/23/24,5974.07,6036,39161.34,8102.72,19848.77
12/24/24,6040.04,6098,39036.85,8136.99,
12/26/24,6037.59,6095.25,39568.06,,
12/27/24,5970.84,6027,40281.16,8149.78,19984.32
12/30/24,5906.94,5958.75,39894.54,8121.01,19909.14
12/31/24,5881.63,5935.75,,8173.02,
01/02/25,5868.55,5916.5,,8260.09,20024.66
01/03/25,5942.47,5989.5,,8223.98,19906.08
01/06/25,5975.38,6020.5,39307.05,8249.66,20216.19
01/07/25,5909.03,5954.25,40083.3,8245.28,20340.57
01/08/25,5918.25,5959.25,39981.06,8251.03,20329.94
01/10/25,5827.04,5866.25,39190.4,8248.49,20214.79
01/13/25,5836.22,5874.5,,8224.19,20132.85
01/14/25,5842.91,5882.25,38474.3,8201.54,20271.33
01/15/25,5949.91,5989,38444.58,8301.13,20574.68
01/16/25,5937.34,5975.5,38572.6,8391.9,20655.39
01/17/25,5996.66,6033.5,38451.46,8505.22,20903.39
01/21/25,6049.24,6084.25,39027.98,8548.29,21042
01/22/25,6086.37,6120.5,39646.25,8545.13,21254.27
01/23/25,6118.71,6152,39958.87,8565.2,21411.53
01/24/25,6101.24,6133.25,39931.98,8502.35,21394.93
01/27/25,6012.28,6046.75,39565.8,8503.71,21282.18
01/28/25,6067.7,6097,39016.87,8533.87,21430.58
01/29/25,6039.31,6067.5,39414.78,8557.81,21637.53
01/30/25,6071.17,6099.25,39513.97,8646.88,21727.2
01/31/25,6040.53,6067.25,39572.49,8673.96,21732.05
02/03/25,5994.57,6022.25,38520.09,8583.56,21428.24
02/04/25,6037.88,6063,38798.37,8570.77,21505.7
02/05/25,6061.48,6086.5,38831.48,8623.29,21585.93
02/06/25,6083.57,6106,39066.53,8727.28,21902.42
02/07/25,6025.99,6049.5,38787.02,8700.53,21787
02/10/25,6066.44,6088.75,38801.17,8767.8,21911.74
02/11/25,6068.5,6092.25,,8777.39,22037.83
02/12/25,6051.97,6072.75,38963.7,8807.44,22148.03
02/13/25,6115.07,6135.25,39461.47,8764.72,22612.02
02/14/25,6114.63,6132,39149.43,8732.46,22513.42
02/18/25,6129.58,6146.75,39270.4,8766.73,22844.5
02/19/25,6144.15,6163,39164.61,8712.53,22433.63
02/20/25,6117.52,6136.5,38678.04,8662.97,22314.65
02/21/25,6013.13,6029,38776.94,8659.37,22287.56
02/24/25,5983.25,6000.75,,8658.98,22425.93
02/25/25,5955.25,5970,38237.79,8668.67,22410.27
02/26/25,5956.06,5970.75,38142.37,8731.46,22794.11
02/27/25,5861.57,5876.25,38256.17,8756.21,22550.89
02/28/25,5954.5,5963.25,37155.5,8809.74,22551.43
03/03/25,5849.72,5860.75,37785.47,8871.31,23147.02
03/04/25,5778.15,5789.5,37331.18,8759,22326.81
03/05/25,5842.63,5851.25,37418.24,8755.84,23081.03
03/06/25,5738.52,5746.25,37704.93,8682.84,23419.48
03/07/25,5770.2,5776,36887.17,8679.88,23008.94
03/10/25,5614.56,5620.75,37028.27,8600.22,22620.95
03/11/25,5572.07,5628,36793.11,8495.99,22328.77
03/12/25,5599.3,5656.5,36819.09,8540.97,22676.41
03/13/25,5521.52,5578.25,36790.03,8542.56,22567.14
03/14/25,5638.94,5692.25,37053.1,8632.33,22986.82
03/17/25,5675.12,5732.25,37396.52,8680.29,23154.57
03/18/25,5614.66,5669.25,37845.42,8705.23,23380.7
03/19/25,5675.29,5729.75,37751.88,8706.66,23288.06
03/20/25,5662.89,5712.75,,8701.99,22999.15
03/21/25,5667.56,5718.25,37677.06,8646.79,22891.68
03/24/25,5767.57,5815.5,37608.49,8638.01,22852.66
03/25/25,5776.65,5826.5,37780.54,8663.8,23109.79
03/26/25,5712.2,5759.5,38027.29,8689.59,22839.03
03/27/25,5693.31,5739.25,37799.97,8666.12,22678.74
03/28/25,5580.94,5623,37120.33,8658.85,22461.52
03/31/25,5611.85,5653.25,35617.56,8582.81,22163.49
04/01/25,5633.07,5674.5,35624.48,8634.8,22539.98
04/02/25,5670.97,5512,35725.87,8608.48,22390.84
04/03/25,5396.52,5432.75,34735.93,8474.74,21717.39
04/04/25,5074.08,5110.25,33780.58,8054.98,20641.72
04/07/25,5062.25,5149.75,31136.58,7702.08,19789.62
04/08/25,4982.77,5020.25,33012.58,7910.53,20280.26
04/09/25,5456.9,5491,31714.03,7679.48,19670.88
04/10/25,5268.05,5302,34609,7913.25,20562.73
04/11/25,5363.36,5391.25,33585.58,7964.18,20374.1
04/14/25,5405.97,5440.75,33982.36,8134.34,20954.83
04/15/25,5396.63,5386.25,34267.54,8249.12,21253.7
