Date,SP500,Futures,Nikkei,FTSE,DAX
2023-06-29,4396.44,4435.75,33234.14,7471.69,15946.72
2023-06-28,4376.86,4417.5,33193.99,7500.49,15949.0
2023-06-27,4378.41,4418.75,32538.33,7461.46,15846.86
2023-06-26,4328.82,4370.25,32698.81,7453.58,15813.06
2023-06-23,4348.33,4389.0,32781.54,7461.87,15829.94
2023-06-22,4381.89,4423.75,33264.88,7502.03,15988.16
2023-06-21,4365.69,4409.25,33575.14,7559.18,16023.13
2023-06-20,4388.71,4434.75,33388.91,7569.31,16111.32
2023-06-16,4409.59,4453.35,33706.08,7642.72,16357.63
2023-06-15,4425.84,4426.5,33485.49,7628.26,16290.12
2023-06-14,4372.59,4374.25,33502.42,7602.74,16310.79
2023-06-13,4369.01,4371.75,33018.65,7594.78,16230.68
2023-06-12,4338.93,4342.75,32434.0,7570.69,16097.87
2023-06-09,4298.86,4304.75,32265.17,7562.36,15949.84
2023-06-08,4293.93,4298.25,31641.27,7599.74,15989.96
2023-06-07,4267.52,4274.25,31913.74,7624.34,15960.56
2023-06-06,4283.85,4289.75,32506.78,7628.1,15992.44
2023-06-05,4273.79,4281.0,32217.43,7599.99,15963.89
2023-06-02,4282.37,4288.0,31524.22,7607.28,16051.23
2023-06-01,4221.02,4228.0,31148.01,7490.27,15853.66
2023-05-31,4179.83,4190.5,30887.88,7446.14,15664.02
2023-05-30,4205.52,4215.0,31328.16,7522.07,15908.91
2023-05-26,4205.45,4213.25,30916.31,7627.2,15983.97
2023-05-25,4151.28,4159.75,30801.13,7570.87,15793.8
2023-05-24,4115.24,4126.0,30682.68,7627.1,15842.13
2023-05-23,4145.58,4158.75,30957.77,7762.95,16152.86
2023-05-22,4192.63,4205.0,31086.82,7770.99,16223.99
2023-05-19,4191.98,4204.75,30808.35,7756.87,16275.38
2023-05-18,4198.05,4212.0,30573.93,7742.3,16163.36
2023-05-17,4158.77,4171.5,30093.59,7723.23,15951.3
2023-05-16,4109.9,4123.0,29842.99,7751.08,15897.93
2023-05-15,4136.28,4150.0,29626.34,7777.7,15917.24
2023-05-12,4124.08,4138.0,29388.3,7754.62,15913.82
2023-05-11,4130.62,4143.75,29126.72,7730.58,15834.91
2023-05-10,4137.64,4152.0,29122.18,7741.33,15896.23
2023-05-09,4119.17,4134.0,29242.82,7764.09,15955.48
2023-05-08,4138.12,4152.75,28949.88,,15952.83
2023-05-05,4136.25,4150.25,,7778.38,15961.02
2023-05-04,4061.22,4075.75,,7702.64,15734.24
2023-05-03,4090.75,4107.5,,7788.37,15815.06
2023-05-02,4119.58,4136.75,29157.95,7773.03,15726.94
2023-05-01,4167.87,4185.75,29123.18,,
2023-04-28,4169.48,4188.5,28856.44,7870.57,15922.38
2023-04-27,4135.35,4153.75,28457.68,7831.58,15800.45
2023-04-26,4055.99,4076.0,28416.47,7852.64,15795.73
2023-04-25,4071.63,4093.25,28620.07,7891.13,15872.13
2023-04-24,4137.04,4159.5,28593.52,7912.2,15863.95
2023-04-21,4133.52,4156.75,28564.37,7914.13,15881.66
2023-04-20,4129.79,4152.5,28657.57,7902.61,15795.97
2023-04-19,4154.52,4178.5,28606.76,7898.77,15895.2
2023-04-18,4154.87,4180.0,28658.83,7909.44,15882.67
2023-04-17,4151.32,4176.75,28514.78,7879.51,15789.53
2023-04-14,4137.64,4163.75,28493.47,7871.91,15807.5
2023-04-13,4146.22,4172.75,28156.97,7843.38,15729.46
2023-04-12,4091.95,4119.0,28082.7,7824.84,15703.6
2023-04-11,4108.94,4136.5,27923.37,7785.72,15655.17
2023-04-10,4109.11,4136.25,27633.66,,
2023-04-06,4105.02,4132.0,27472.63,7741.56,15597.89
2023-04-05,4090.38,4117.25,27813.26,7662.94,15520.17
2023-04-04,4100.6,4129.0,28287.42,7634.52,15603.47
2023-04-03,4124.51,4153.75,28188.15,7673.0,15580.92
2023-03-31,4109.31,4137.75,28041.48,7631.74,15628.84
2023-03-30,4050.83,4080.0,27782.93,7620.43,15522.4
2023-03-29,4027.81,4057.5,27883.78,7564.27,15328.78
2023-03-28,3971.27,4001.5,27518.25,7484.25,15142.02
2023-03-27,3977.53,4007.25,27476.87,7471.77,15127.68
2023-03-24,3970.99,4001.25,27385.25,7405.45,14957.23
2023-03-23,3948.72,3978.0,27419.61,7499.6,15210.39
2023-03-22,3936.97,3970.5,27466.61,7566.84,15216.19
2023-03-21,4002.87,4035.75,,7536.22,15195.34
2023-03-20,3951.57,3983.0,26945.67,7403.85,14933.38
2023-03-17,3916.64,3957.05,27333.79,7335.4,14768.2
2023-03-16,3960.28,3960.5,27010.61,7410.03,14967.1
2023-03-15,3891.93,3892.75,27229.48,7344.45,14735.26
2023-03-14,3919.29,3920.5,27222.04,7637.11,15232.83
2023-03-13,3855.76,3856.75,27832.96,7548.63,14959.47
2023-03-10,3861.59,3862.75,28143.97,7748.35,15427.97
2023-03-09,3918.32,3920.0,28623.15,7879.98,15633.21
2023-03-08,3992.01,3995.0,28444.19,7929.92,15631.87
2023-03-07,3986.37,3989.75,28309.16,7919.48,15559.53
2023-03-06,4048.42,4052.5,28237.78,7929.79,15653.58
2023-03-03,4045.64,4049.75,27927.47,7947.11,15578.39
2023-03-02,3981.35,3984.75,27498.87,7944.04,15327.64
2023-03-01,3951.39,3956.5,27516.53,7914.93,15305.02
2023-02-28,3970.15,3975.5,27445.56,7876.28,15365.14
2023-02-27,3982.24,3988.0,27423.96,7935.11,15381.43
2023-02-24,3970.04,3975.75,27453.48,7878.66,15209.74
2023-02-23,4012.32,4018.75,,7907.72,15475.69
2023-02-22,3991.05,3999.0,27104.32,7930.63,15399.89
2023-02-21,3997.34,4005.75,27473.1,7977.75,15397.62
2023-02-17,4079.09,4087.5,27513.13,8004.36,15482.0
2023-02-16,4090.41,4099.75,27696.44,8012.53,15533.64
2023-02-15,4147.6,4158.25,27501.86,7997.83,15506.34
2023-02-14,4136.13,4145.5,27602.77,7953.85,15380.56
2023-02-13,4137.29,4147.25,27427.32,7947.6,15397.34
2023-02-10,4090.46,4099.75,27670.98,7882.45,15307.98
2023-02-09,4081.5,4091.75,27584.35,7911.15,15523.42
2023-02-08,4117.86,4130.5,27606.46,7885.17,15412.05
2023-02-07,4164.0,4175.75,27685.47,7864.71,15320.88
2023-02-06,4111.08,4123.5,27693.65,7836.71,15345.91
2023-02-03,4136.48,4147.75,27509.46,7901.8,15476.43
2023-02-02,4179.76,4191.5,27402.05,7820.16,15509.19
2023-02-01,4119.21,4132.25,27346.88,7761.11,15180.74
2023-01-31,4076.6,4090.0,27327.11,7771.7,15128.27
2023-01-30,4017.77,4032.5,27433.4,7784.87,15126.08
2023-01-27,4070.56,4084.25,27382.56,7765.15,15150.03
2023-01-26,4060.43,4075.5,27362.75,7761.11,15132.85
2023-01-25,4016.22,4032.0,27395.01,7744.87,15081.64
2023-01-24,4016.95,4032.75,27299.19,7757.36,15093.11
2023-01-23,4019.81,4036.5,26906.04,7784.67,15102.95
2023-01-20,3972.61,3988.5,26553.53,7770.59,15033.56
2023-01-19,3898.85,3915.5,26405.23,7747.29,14920.36
2023-01-18,3928.86,3945.75,26791.12,7830.7,15181.8
2023-01-17,3990.97,4009.5,26138.68,7851.03,15187.07
2023-01-13,3999.09,4018.25,26119.52,7844.07,15086.52
2023-01-12,3983.17,4003.5,26449.82,7794.04,15058.3
2023-01-11,3969.61,3990.0,26446.0,7724.98,14947.91
2023-01-10,3919.25,3940.75,26175.56,7694.49,14774.6
2023-01-09,3892.09,3913.75,,7724.94,14792.83
2023-01-06,3895.08,3915.5,25973.85,7699.49,14610.02
2023-01-05,3808.1,3829.0,25820.8,7633.45,14436.31
2023-01-04,3852.97,3874.5,25716.86,7585.19,14490.78
2023-01-03,3824.14,3846.0,,7554.09,14181.67
2022-12-30,3839.5,3861.0,26094.5,7451.74,13923.59
2022-12-29,3849.28,3871.75,26093.67,7512.72,14071.72
2022-12-28,3783.22,3807.5,26340.5,7497.19,13925.6
2022-12-27,3829.25,3855.0,26447.87,,13995.1
2022-12-23,3844.82,3869.75,26235.25,7473.01,13940.93
2022-12-22,3822.39,3849.25,26507.87,7469.28,13914.07
2022-12-21,3878.44,3905.75,26387.72,7497.32,14097.82
2022-12-20,3821.62,3849.25,26568.03,7370.62,13884.66
2022-12-19,3817.66,3845.5,27237.64,7361.31,13942.87
2022-12-16,3852.36,3871.47,27527.12,7332.12,13893.07
2022-12-15,3895.75,3897.0,28051.7,7426.17,13986.23
2022-12-14,3995.32,3998.0,28156.21,7495.93,14460.2
2022-12-13,4019.65,4022.25,27954.85,7502.89,14497.89
2022-12-12,3990.56,3991.75,27842.33,7445.97,14306.63
2022-12-09,3934.38,3936.25,27901.01,7476.63,14370.72
2022-12-08,3963.51,3965.75,27574.43,7472.17,14264.56
2022-12-07,3933.92,3936.75,27686.4,7489.19,14261.19
2022-12-06,3941.26,3945.0,27885.87,7521.39,14343.19
2022-12-05,3998.84,4003.25,27820.4,7567.54,14447.61
2022-12-02,4071.7,4075.5,27777.9,7556.23,14529.39
2022-12-01,4076.57,4081.75,28226.08,7558.49,14490.3
2022-11-30,4080.11,4081.25,27968.99,7573.05,14397.04
2022-11-29,3957.63,3962.0,28027.84,7512.0,14355.45
2022-11-28,3963.94,3970.25,28162.83,7474.02,14383.36
2022-11-25,4026.12,4032.5,28283.03,7486.67,14541.38
2022-11-23,4027.26,4033.0,,7465.24,14427.59
2022-11-22,4003.58,4010.25,28115.74,7452.84,14422.35
2022-11-21,3949.94,3958.0,27944.79,7376.85,14379.93
2022-11-18,3965.34,3974.0,27899.77,7385.52,14431.86
2022-11-17,3946.56,3955.25,27930.57,7346.54,14266.38
2022-11-16,3958.79,3968.5,28028.3,7351.19,14234.03
2022-11-15,3991.73,3999.5,27990.17,7369.44,14378.51
2022-11-14,3957.25,3966.0,27963.47,7385.17,14313.3
2022-11-11,3992.93,4000.25,28263.57,7318.04,14224.86
2022-11-10,3956.37,3961.0,27446.1,7375.34,14146.09
2022-11-09,3748.57,3755.5,27716.43,7296.25,13666.32
2022-11-08,3828.11,3835.25,27872.11,7306.14,13688.75
2022-11-07,3806.8,3815.25,27527.64,7299.99,13533.52
2022-11-04,3770.55,3779.5,27199.74,7334.84,13459.85
2022-11-03,3719.89,3727.75,,7188.63,13130.19
2022-11-02,3759.69,3768.75,27663.39,7144.14,13256.74
2022-11-01,3856.1,3866.0,27678.92,7186.16,13338.74
2022-10-31,3871.98,3883.0,27587.46,7094.53,13253.74
2022-10-28,3901.06,3911.25,27105.2,7047.67,13243.33
2022-10-27,3807.3,3819.5,27345.24,7073.69,13211.23
2022-10-26,3830.6,3841.0,27431.84,7056.07,13195.81
2022-10-25,3859.11,3870.25,27250.28,7013.48,13052.96
2022-10-24,3797.34,3809.25,26974.9,7013.99,12931.45
2022-10-21,3752.75,3764.0,26890.58,6969.73,12730.9
2022-10-20,3665.78,3675.25,27006.96,6943.91,12767.41
2022-10-19,3695.16,3707.25,27257.38,6924.99,12741.41
2022-10-18,3719.98,3732.75,27156.14,6936.74,12765.61
2022-10-17,3677.95,3689.25,26775.79,6920.24,12649.03
2022-10-14,3583.07,3597.5,27090.76,6858.79,12437.81
2022-10-13,3669.91,3681.75,26237.42,6850.27,12355.58
2022-10-12,3577.03,3588.5,26396.83,6826.15,12172.26
2022-10-11,3588.84,3599.25,26401.25,6885.23,12220.25
2022-10-10,3612.39,3625.25,,6959.31,12272.94
2022-10-07,3639.66,3653.25,27116.11,6991.09,12273.0
2022-10-06,3744.52,3756.75,27311.3,6997.27,12470.78
2022-10-05,3783.28,3794.0,27120.53,7052.62,12517.18
2022-10-04,3790.93,3803.25,26992.21,7086.46,12670.48
2022-10-03,3678.43,3690.25,26215.79,6908.76,12209.48
2022-09-30,3585.62,3601.5,25937.21,6893.81,12114.36
2022-09-29,3640.47,3654.25,26422.05,6881.59,11975.55
2022-09-28,3719.04,3732.0,26173.98,7005.39,12183.28
2022-09-27,3647.29,3661.0,26571.87,6984.59,12139.68
2022-09-26,3655.04,3670.0,26431.55,7020.95,12227.92
2022-09-23,3693.23,3709.0,,7018.6,12284.19
2022-09-22,3757.99,3772.0,27153.83,7159.52,12531.63
2022-09-21,3789.93,3806.25,27313.13,7237.64,12767.15
2022-09-20,3855.93,3872.75,27688.42,7192.66,12670.83
2022-09-19,3899.89,3917.25,,,12803.24
2022-09-16,3873.33,3871.24,27567.65,7236.68,12741.26
2022-09-15,3901.35,3902.0,27875.91,7282.07,12956.66
2022-09-14,3946.01,3947.5,27818.62,7277.3,13028.0
2022-09-13,3932.69,3931.25,28614.63,7385.86,13188.95
2022-09-12,4110.41,4110.75,28542.11,7473.03,13402.27
2022-09-09,4067.36,4067.25,28214.75,7351.07,13088.21
2022-09-08,4006.18,4005.5,28065.28,7262.06,12904.32
2022-09-07,3979.87,3980.0,27430.3,7237.83,12915.97
2022-09-06,3908.19,3910.5,27626.51,7300.44,12871.44
2022-09-02,3924.26,3924.5,27650.84,7281.19,13050.27
2022-09-01,3966.85,3968.75,27661.47,7148.5,12630.23
2022-08-31,3955.0,3956.5,28091.53,7284.15,12834.96
2022-08-30,3986.16,3987.5,28195.58,7361.63,12961.14
2022-08-29,4030.61,4031.25,27878.96,,12892.99
2022-08-26,4057.66,4059.5,28641.38,7427.31,12971.47
2022-08-25,4199.12,4201.0,28479.01,7479.74,13271.96
2022-08-24,4140.77,4142.75,28313.47,7471.51,13220.06
2022-08-23,4128.73,4130.5,28452.75,7488.11,13194.23
2022-08-22,4137.99,4141.25,28794.5,7533.79,13230.57
2022-08-19,4228.48,4231.5,28930.33,7550.37,13544.52
2022-08-18,4283.74,4286.5,28942.14,7541.85,13697.41
2022-08-17,4274.04,4276.75,29222.77,7515.75,13626.71
2022-08-16,4305.2,4307.75,28868.91,7536.06,13910.12
2022-08-15,4297.14,4298.25,28871.78,7509.15,13816.61
2022-08-12,4280.15,4281.0,28546.98,7500.89,13795.85
2022-08-11,4207.27,4209.75,,7465.91,13694.51
2022-08-10,4210.24,4210.0,27819.33,7507.11,13700.93
2022-08-09,4122.47,4124.5,27999.96,7488.15,13534.97
2022-08-08,4140.06,4141.75,28249.24,7482.37,13687.69
2022-08-05,4145.19,4146.75,28175.87,7439.74,13573.93
2022-08-04,4151.94,4152.25,27932.2,7448.06,13662.68
2022-08-03,4155.17,4156.25,27741.9,7445.68,13587.56
2022-08-02,4091.19,4093.75,27594.73,7409.11,13449.2
2022-08-01,4118.63,4120.5,27993.35,7413.42,13479.63
2022-07-29,4130.29,4133.5,27801.64,7423.43,13484.05
2022-07-28,4072.43,4073.5,27815.48,7345.25,13282.11
2022-07-27,4023.61,4024.5,27715.75,7348.23,13166.38
2022-07-26,3921.05,3923.25,27655.21,7306.28,13096.93
2022-07-25,3966.84,3970.0,27699.25,7306.3,13210.32
2022-07-22,3961.63,3965.0,27914.66,7276.37,13253.68
2022-07-21,3998.95,4001.25,27803.0,7270.51,13246.64
2022-07-20,3959.9,3962.5,27680.26,7264.31,13281.98
2022-07-19,3936.69,3937.5,26961.68,7296.28,13308.41
2022-07-18,3830.85,3833.75,,7223.24,12959.81
2022-07-15,3863.16,3865.0,26788.47,7159.01,12864.72
2022-07-14,3790.38,3793.25,26643.39,7039.81,12519.66
2022-07-13,3801.78,3804.5,26478.77,7156.37,12756.32
2022-07-12,3818.8,3823.75,26336.66,7209.86,12905.48
2022-07-11,3854.43,3856.75,26812.3,7196.59,12832.44
2022-07-08,3899.38,3901.25,26517.19,7196.24,13015.23
2022-07-07,3902.62,3905.0,26490.53,7189.08,12843.22
2022-07-06,3845.08,3848.25,26107.65,7107.77,12594.52
2022-07-05,3831.39,3834.0,26423.47,7025.47,12401.2
2022-07-01,3825.33,3827.25,25935.62,7168.65,12813.03
2022-06-30,3785.38,3789.5,26393.04,7169.28,12783.77
2022-06-29,3818.83,3821.25,26804.6,7312.32,13003.35
2022-06-28,3821.55,3825.5,27049.47,7323.41,13231.82
2022-06-27,3900.11,3903.75,26871.27,7258.32,13186.07
2022-06-24,3911.74,3916.25,26491.97,7208.81,13118.13
2022-06-23,3795.73,3799.75,26171.25,7020.45,12912.59
2022-06-22,3759.89,3762.75,26149.55,7089.22,13144.28
2022-06-21,3764.79,3767.75,26246.31,7152.05,13292.4
2022-06-17,3674.84,3663.76,25963.0,7016.25,13126.26
2022-06-16,3666.77,3668.25,26431.2,7044.98,13038.49
2022-06-15,3789.99,3789.25,26326.16,7273.41,13485.29
2022-06-14,3735.48,3736.75,26629.86,7187.46,13304.39
2022-06-13,3749.63,3750.5,26987.44,7205.81,13427.03
2022-06-10,3900.86,3899.0,27824.29,7317.52,13761.83
2022-06-09,4017.82,4016.25,28246.53,7476.21,14198.8
2022-06-08,4115.77,4114.0,28234.29,7593.0,14445.99
2022-06-07,4160.68,4158.75,27943.95,7598.93,14556.62
2022-06-06,4121.43,4120.5,27915.89,7608.22,14653.81
2022-06-03,4108.54,4107.0,27761.57,,14460.09
2022-06-02,4176.82,4175.25,27413.88,,14485.17
2022-06-01,4101.23,4099.0,27457.89,7532.95,14340.47
2022-05-31,4132.15,4131.25,27279.8,7607.66,14388.35
2022-05-27,4158.24,4155.75,26781.68,7585.46,14462.19
2022-05-26,4057.84,4055.75,26604.84,7564.92,14231.29
2022-05-25,3978.73,3976.75,26677.8,7522.75,14007.93
2022-05-24,3941.48,3940.5,26748.14,7484.35,13919.75
2022-05-23,3973.75,3971.75,27001.52,7513.44,14175.4
2022-05-20,3901.36,3899.5,26739.03,7389.98,13981.91
2022-05-19,3900.79,3897.75,26402.84,7302.74,13882.3
2022-05-18,3923.68,3922.75,26911.2,7438.09,14007.76
2022-05-17,4088.85,4084.75,26659.75,7518.35,14185.94
2022-05-16,4008.01,4004.75,26547.05,7464.8,13964.38
2022-05-13,4023.89,4019.75,26427.65,7418.15,14027.93
2022-05-12,3930.08,3927.25,25748.72,7233.34,13739.64
2022-05-11,3935.18,3930.25,26213.64,7347.66,13828.64
2022-05-10,4001.05,3996.75,26167.1,7243.22,13534.74
2022-05-09,3991.24,3987.5,26319.34,7216.58,13380.67
2022-05-06,4123.34,4119.5,27003.56,7387.94,13674.29
2022-05-05,4146.87,4143.25,,7503.27,13902.52
2022-05-04,4300.17,4295.25,,7493.45,13970.82
2022-05-03,4175.48,4169.25,,7561.33,14039.47
2022-05-02,4155.38,4151.0,26818.53,,13939.07
2022-04-29,4131.93,4127.5,,7544.55,14097.88
2022-04-28,4287.5,4283.5,26847.9,7509.19,13979.84
2022-04-27,4183.96,4180.25,26386.63,7425.61,13793.94
2022-04-26,4175.2,4170.5,26700.11,7386.19,13756.4
2022-04-25,4296.12,4292.75,26590.78,7380.54,13924.17
2022-04-22,4271.78,4267.25,27105.26,7521.68,14142.09
2022-04-21,4393.66,4390.5,27553.06,7627.95,14502.41
2022-04-20,4459.45,4455.5,27217.85,7629.22,14362.03
2022-04-19,4462.21,4459.25,26985.09,7601.28,14153.46
2022-04-18,4391.69,4386.75,26799.71,,
2022-04-14,4392.59,4387.5,27172.0,7616.38,14163.85
2022-04-13,4446.59,4442.25,26843.49,7580.8,14076.44
2022-04-12,4397.45,4393.0,26334.98,7576.66,14124.95
2022-04-11,4412.53,4409.0,26821.52,7618.31,14192.78
2022-04-08,4488.28,4483.5,26985.8,7669.56,14283.67
2022-04-07,4500.21,4496.25,26888.57,7551.81,14078.15
2022-04-06,4481.15,4475.75,27350.3,7587.7,14151.69
2022-04-05,4525.12,4520.25,27787.98,7613.72,14424.36
2022-04-04,4582.64,4577.75,27736.47,7558.92,14518.16
2022-04-01,4545.86,4539.25,27665.98,7537.9,14446.48
2022-03-31,4530.41,4530.75,27821.43,7515.68,14414.75
2022-03-30,4602.45,4596.0,28027.25,7578.75,14606.05
2022-03-29,4631.6,4625.5,28252.42,7537.25,14820.33
2022-03-28,4575.52,4568.0,27943.89,7473.14,14417.37
2022-03-25,4543.06,4536.5,28149.84,7483.35,14305.76
2022-03-24,4520.16,4512.5,28110.39,7467.38,14273.79
2022-03-23,4456.24,4447.5,28040.16,7460.63,14283.65
2022-03-22,4511.61,4505.0,27224.11,7476.72,14473.2
2022-03-21,4461.18,4452.25,,7442.39,14326.97
2022-03-18,4463.12,4409.35,26827.43,7404.73,14413.09
2022-03-17,4411.67,4410.25,26652.89,7385.34,14388.06
2022-03-16,4357.86,4358.0,25762.01,7291.68,14440.74
2022-03-15,4262.45,4262.0,25346.48,7175.7,13917.27
2022-03-14,4173.11,4172.0,25307.85,7193.47,13929.11
2022-03-11,4204.31,4201.5,25162.78,7155.64,13628.11
2022-03-10,4259.52,4257.25,25690.4,7099.09,13442.1
2022-03-09,4277.88,4275.25,24717.53,7190.72,13847.93
2022-03-08,4170.7,4168.75,24790.95,6964.11,12831.51
2022-03-07,4201.09,4198.5,25221.41,6959.48,12834.65
2022-03-04,4328.87,4327.25,25985.47,6987.14,13094.54
